epoch,batch_loss
2,6.155332088470459
2,6.23383903503418
2,6.346153259277344
2,6.220585823059082
2,6.17270040512085
2,6.2633209228515625
2,6.217103004455566
2,6.230299949645996
2,6.168613910675049
2,6.339023590087891
2,6.323647499084473
2,6.208097457885742
2,6.288906097412109
2,6.2104082107543945
2,6.287899971008301
2,6.2609052658081055
2,6.207178115844727
2,6.158517837524414
2,6.261774063110352
2,6.1358537673950195
2,6.1789703369140625
2,6.219830513000488
2,6.3048272132873535
2,6.250403881072998
2,6.294187068939209
2,6.260826110839844
2,6.178868770599365
2,6.1858391761779785
2,6.262717247009277
2,6.083388328552246
2,6.167077541351318
2,6.26217794418335
2,6.133813858032227
2,6.1349992752075195
2,6.21746301651001
2,6.186268329620361
2,6.155243873596191
2,6.187617778778076
2,6.192455768585205
2,6.234718322753906
2,6.088379859924316
2,6.206381320953369
2,6.163066387176514
2,6.262117385864258
2,6.19190788269043
2,6.118309497833252
2,6.243139266967773
2,6.340277194976807
2,6.190377712249756
2,6.142157077789307
2,6.252997875213623
2,6.115319728851318
2,6.230963230133057
2,6.148435592651367
2,6.152889251708984
2,6.127359390258789
2,6.176702976226807
2,6.066265106201172
2,6.097695350646973
2,6.198792457580566
2,6.128235340118408
2,6.1592326164245605
2,6.190399646759033
2,6.200010299682617
